2024-09-22 21:57:33,734 - AX: 64244, AY: 1616, AZ: 16436
2024-09-22 21:57:33,755 - AX: 64136, AY: 1508, AZ: 16256
2024-09-22 21:57:33,767 - AX: 64164, AY: 1484, AZ: 16240
2024-09-22 21:57:33,782 - AX: 64176, AY: 1540, AZ: 16100
2024-09-22 21:57:33,794 - AX: 64208, AY: 1532, AZ: 16308
2024-09-22 21:57:33,802 - AX: 64100, AY: 1784, AZ: 16192
2024-09-22 21:57:33,810 - AX: 64172, AY: 1464, AZ: 16248
2024-09-22 21:57:33,822 - AX: 64220, AY: 1528, AZ: 16400
2024-09-22 21:57:33,830 - AX: 64204, AY: 1528, AZ: 16348
2024-09-22 21:57:33,846 - AX: 64200, AY: 1292, AZ: 16636
2024-09-22 21:57:33,853 - AX: 64208, AY: 1548, AZ: 16512
2024-09-22 21:57:33,862 - AX: 64128, AY: 1548, AZ: 16364
2024-09-22 21:57:33,870 - AX: 64268, AY: 1452, AZ: 16272
2024-09-22 21:57:33,882 - AX: 64240, AY: 1484, AZ: 16212
2024-09-22 21:57:33,895 - AX: 64448, AY: 1520, AZ: 16312
2024-09-22 21:57:33,902 - AX: 64200, AY: 1592, AZ: 16268
2024-09-22 21:57:33,921 - AX: 64048, AY: 1736, AZ: 16572
2024-09-22 21:57:33,924 - AX: 64040, AY: 1500, AZ: 16268
2024-09-22 21:57:33,930 - AX: 64124, AY: 1524, AZ: 16304
2024-09-22 21:57:33,942 - AX: 64232, AY: 1600, AZ: 16188
2024-09-22 21:57:33,962 - AX: 64204, AY: 1496, AZ: 16164
2024-09-22 21:57:33,966 - AX: 64216, AY: 1492, AZ: 16256
2024-09-22 21:57:33,977 - AX: 64192, AY: 1500, AZ: 16304
2024-09-22 21:57:33,982 - AX: 64204, AY: 1312, AZ: 16340
2024-09-22 21:57:33,986 - AX: 64468, AY: 1464, AZ: 16252
2024-09-22 21:57:34,002 - AX: 64220, AY: 1552, AZ: 16408
2024-09-22 21:57:34,012 - AX: 64184, AY: 1468, AZ: 16276
2024-09-22 21:57:34,033 - AX: 64128, AY: 1484, AZ: 16336
2024-09-22 21:57:34,042 - AX: 64132, AY: 1512, AZ: 16424
2024-09-22 21:57:34,046 - AX: 64204, AY: 1524, AZ: 16224
2024-09-22 21:57:34,062 - AX: 64492, AY: 1456, AZ: 16276
2024-09-22 21:57:34,066 - AX: 64152, AY: 1508, AZ: 16364
2024-09-22 21:57:34,113 - AX: 64188, AY: 1576, AZ: 16256
2024-09-22 21:57:34,130 - AX: 64200, AY: 1448, AZ: 15996
2024-09-22 21:57:34,146 - AX: 64008, AY: 1576, AZ: 16224
2024-09-22 21:57:34,150 - AX: 64460, AY: 1516, AZ: 16268
2024-09-22 21:57:34,166 - AX: 64220, AY: 1436, AZ: 16416
2024-09-22 21:57:34,170 - AX: 64188, AY: 1544, AZ: 16408
2024-09-22 21:57:34,186 - AX: 64184, AY: 1728, AZ: 16232
2024-09-22 21:57:34,190 - AX: 64120, AY: 1292, AZ: 16232
2024-09-22 21:57:34,206 - AX: 64228, AY: 1564, AZ: 16200
2024-09-22 21:57:34,210 - AX: 64264, AY: 1392, AZ: 16212
2024-09-22 21:57:34,226 - AX: 64472, AY: 1716, AZ: 16148
2024-09-22 21:57:34,231 - AX: 64216, AY: 1556, AZ: 16176
2024-09-22 21:57:34,246 - AX: 64216, AY: 1548, AZ: 16376
2024-09-22 21:57:34,250 - AX: 64204, AY: 1512, AZ: 16296
2024-09-22 21:57:34,266 - AX: 64204, AY: 1788, AZ: 16160
2024-09-22 21:57:34,270 - AX: 64160, AY: 1304, AZ: 16148
